--- НАЧАЛО СПИСКА КЛАССОВ ---
Address: 0x102F4C64 | Class: const IGameSystemPerFrame::`vftable'
Address: 0x102F4D94 | Class: const C_SoundscapeSystem::`vftable'
Address: 0x102F51D4 | Class: const C_SpotlightEnd::`vftable'
Address: 0x102F51EC | Class: const C_SpotlightEnd::`vftable'
Address: 0x102F5224 | Class: const C_SpotlightEnd::`vftable'
Address: 0x102F52DC | Class: const C_SpotlightEnd::`vftable'
Address: 0x102F565C | Class: const C_ParticlePerformanceMonitor::`vftable'
Address: 0x102F5674 | Class: const C_ParticlePerformanceMonitor::`vftable'
Address: 0x102F56AC | Class: const C_ParticlePerformanceMonitor::`vftable'
Address: 0x102F5764 | Class: const C_ParticlePerformanceMonitor::`vftable'
Address: 0x102F5A3C | Class: const C_SunGlowOverlay::`vftable'
Address: 0x102F5A54 | Class: const C_Sun::`vftable'
Address: 0x102F5A6C | Class: const C_Sun::`vftable'
Address: 0x102F5AA4 | Class: const C_Sun::`vftable'
Address: 0x102F5B5C | Class: const C_Sun::`vftable'
Address: 0x102F5DF4 | Class: const C_Team::`vftable'
Address: 0x102F5E0C | Class: const C_Team::`vftable'
Address: 0x102F5E44 | Class: const C_Team::`vftable'
Address: 0x102F5EFC | Class: const C_Team::`vftable'
Address: 0x102F61A4 | Class: const C_BaseTeamObjectiveResource::`vftable'
Address: 0x102F61BC | Class: const C_BaseTeamObjectiveResource::`vftable'
Address: 0x102F61F4 | Class: const C_BaseTeamObjectiveResource::`vftable'
Address: 0x102F62AC | Class: const C_BaseTeamObjectiveResource::`vftable'
Address: 0x102F6978 | Class: const C_Tesla::`vftable'
Address: 0x102F6990 | Class: const C_Tesla::`vftable'
Address: 0x102F69CC | Class: const C_Tesla::`vftable'
Address: 0x102F6A84 | Class: const C_Tesla::`vftable'
Address: 0x102F6CE0 | Class: const C_Test_ProxyToggle_Networkable::`vftable'
Address: 0x102F6CF8 | Class: const C_Test_ProxyToggle_Networkable::`vftable'
Address: 0x102F6D34 | Class: const C_Test_ProxyToggle_Networkable::`vftable'
Address: 0x102F6DEC | Class: const C_Test_ProxyToggle_Networkable::`vftable'
Address: 0x102F732C | Class: const vehicleview_t::`vftable'
Address: 0x102F733C | Class: const IClientVehicle::`vftable'
Address: 0x102F73A4 | Class: const C_PropVehicleChoreoGeneric::`vftable'
Address: 0x102F73F4 | Class: const C_PropVehicleChoreoGeneric::`vftable'
Address: 0x102F740C | Class: const C_PropVehicleChoreoGeneric::`vftable'
Address: 0x102F7444 | Class: const C_PropVehicleChoreoGeneric::`vftable'
Address: 0x102F74FC | Class: const C_PropVehicleChoreoGeneric::`vftable'
Address: 0x102F7854 | Class: const C_PropJeep::`vftable'
Address: 0x102F78A4 | Class: const C_PropJeep::`vftable'
Address: 0x102F78BC | Class: const C_PropJeep::`vftable'
Address: 0x102F78F4 | Class: const C_PropJeep::`vftable'
Address: 0x102F79AC | Class: const C_PropJeep::`vftable'
Address: 0x102F7DF4 | Class: const PrecacheEffectVGuiScreen::ClientEffectRegister::`vftable'
Address: 0x102F7DFC | Class: const C_VGuiScreen::`vftable'
Address: 0x102F7E14 | Class: const C_VGuiScreen::`vftable'
Address: 0x102F7E4C | Class: const C_VGuiScreen::`vftable'
Address: 0x102F7F04 | Class: const C_VGuiScreen::`vftable'
Address: 0x102F815C | Class: const CPanelFactory<CVGuiScreenPanel,VGuiScreenInitData_t>::`vftable'
Address: 0x102F8164 | Class: const CVGuiScreenPanel::`vftable'
Address: 0x102F84CC | Class: const CVGuiScreenEnumerator::`vftable'
Address: 0x102F8538 | Class: const C_WaterBullet::`vftable'
Address: 0x102F8550 | Class: const C_WaterBullet::`vftable'
Address: 0x102F858C | Class: const C_WaterBullet::`vftable'
Address: 0x102F8644 | Class: const C_WaterBullet::`vftable'
Address: 0x102F896C | Class: const C_WaterLODControl::`vftable'
Address: 0x102F8984 | Class: const C_WaterLODControl::`vftable'
Address: 0x102F89BC | Class: const C_WaterLODControl::`vftable'
Address: 0x102F8A74 | Class: const C_WaterLODControl::`vftable'
Address: 0x102F8E00 | Class: const C_World::`vftable'
Address: 0x102F8E18 | Class: const C_World::`vftable'
Address: 0x102F8E54 | Class: const C_World::`vftable'
Address: 0x102F8F0C | Class: const C_World::`vftable'
Address: 0x102F9200 | Class: const CCamoMaterialProxy::`vftable'
Address: 0x102F921C | Class: const CCamoTextureRegen::`vftable'
Address: 0x102F9250 | Class: const CBoundedCvar_Predict::`vftable'
Address: 0x102F926C | Class: const CBoundedCvar_Predict::`vftable'
Address: 0x102F92E8 | Class: const CBoundedCvar_InterpRatio::`vftable'
Address: 0x102F9304 | Class: const CBoundedCvar_InterpRatio::`vftable'
Address: 0x102F93C0 | Class: const CBoundedCvar_Interp::`vftable'
Address: 0x102F93DC | Class: const CBoundedCvar_Interp::`vftable'
Address: 0x102F95A4 | Class: const IBaseInterface::`vftable'
Address: 0x102F95AC | Class: const IVoiceStatusHelper::`vftable'
Address: 0x102F95C4 | Class: const ISave::`vftable'
Address: 0x102F968C | Class: const IRestore::`vftable'
Address: 0x102F972C | Class: const C_BaseEntityClassList::`vftable'
Address: 0x102F9830 | Class: const CHLVoiceStatusHelper::`vftable'
Address: 0x102F9AAC | Class: const CGameClientExports::`vftable'
Address: 0x102F9B14 | Class: const CHLClient::`vftable'
Address: 0x102F9CE4 | Class: const CClientDLLSharedAppSystems::`vftable'
Address: 0x102F9EA4 | Class: const CFlaggedEntitiesEnum::`vftable'
Address: 0x102F9EC8 | Class: const IClassMap::`vftable'
Address: 0x102F9EE0 | Class: const CClassMap::`vftable'
Address: 0x102F9F04 | Class: const CClientThinkList::`vftable'
Address: 0x102F9F5C | Class: const CClientEffectPrecacheSystem::`vftable'
Address: 0x102F9FB0 | Class: const IClientEntityList::`vftable'
Address: 0x102F9FD8 | Class: const CClientEntityList::`vftable'
Address: 0x102FA000 | Class: const CClientEntityList::`vftable'
Address: 0x102FA050 | Class: const ISpatialLeafEnumerator::`vftable'
Address: 0x102FA08C | Class: const CMemberFunctor0<CParallelProcessor<ushort,CMemberFuncJobItemProcessor<ushort,CClientLeafSystem,CClientLeafSystem>> *,void (CParallelProcessor<ushort,CMemberFuncJobItemProcessor<ushort,CClientLeafSystem,CClientLeafSystem>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x102FA098 | Class: const CMemberFunctor0<CParallelProcessor<ushort,CMemberFuncJobItemProcessor<ushort,CClientLeafSystem,CClientLeafSystem>> *,void (CParallelProcessor<ushort,CMemberFuncJobItemProcessor<ushort,CClientLeafSystem,CClientLeafSystem>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x102FA0A8 | Class: const CMemberFunctor0<CParallelProcessor<IClientRenderable *,CFuncJobItemProcessor<IClientRenderable *>> *,void (CParallelProcessor<IClientRenderable *,CFuncJobItemProcessor<IClientRenderable *>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x102FA0B4 | Class: const CMemberFunctor0<CParallelProcessor<IClientRenderable *,CFuncJobItemProcessor<IClientRenderable *>> *,void (CParallelProcessor<IClientRenderable *,CFuncJobItemProcessor<IClientRenderable *>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x102FA0DC | Class: const CClientLeafSystem::`vftable'
Address: 0x102FA0E4 | Class: const CClientLeafSystem::`vftable'
Address: 0x102FA12C | Class: const CClientLeafSystem::`vftable'
Address: 0x102FA34C | Class: const IClientMode::`vftable'
Address: 0x102FA4A4 | Class: const ClientModeShared::`vftable'
Address: 0x102FA4B4 | Class: const ClientModeShared::`vftable'
Address: 0x102FA980 | Class: const CShadowModelProxy::`vftable'
Address: 0x102FAA30 | Class: const CShadowProxy::`vftable'
Address: 0x102FABD4 | Class: const CVisibleShadowList::`vftable'
Address: 0x102FAD64 | Class: const CClientShadowMgr::`vftable'
Address: 0x102FAE20 | Class: const CShadowLeafEnum::`vftable'
Address: 0x102FB308 | Class: const IEffectsList::`vftable'
Address: 0x102FB31C | Class: const CClientSideEffect::`vftable'
Address: 0x102FB368 | Class: const CEffectsList::`vftable'
Address: 0x102FB3B0 | Class: const PrecacheEffectsTest::ClientEffectRegister::`vftable'
Address: 0x102FB3CC | Class: const CBulletWhizTimer::`vftable'
Address: 0x102FB4A8 | Class: const IPartitionQueryCallback::`vftable'
Address: 0x102FB504 | Class: const CCollisionProperty::`vftable'
Address: 0x102FB55C | Class: const CDirtySpatialPartitionEntityList::`vftable'
Address: 0x102FB56C | Class: const CDirtySpatialPartitionEntityList::`vftable'
Address: 0x102FB654 | Class: const CColorCorrectionMgr::`vftable'
Address: 0x102FB6E0 | Class: const IViewPortPanel::`vftable'
Address: 0x102FB75C | Class: const CCommentaryModelViewer::`vftable'
Address: 0x102FBBB0 | Class: const CCommentaryModelPanel::`vftable'
Address: 0x102FBBBC | Class: const CCommentaryModelPanel::`vftable'
Address: 0x102FBF4C | Class: const CCommentaryModelViewer::`vftable'
Address: 0x102FC114 | Class: const IDecalEmitterSystem::`vftable'
Address: 0x102FC244 | Class: const CDecalEmitterSystem::`vftable'
Address: 0x102FC288 | Class: const CDecalEmitterSystem::`vftable'
Address: 0x102FC2C8 | Class: const CClientLeafSubSystemData::`vftable'
Address: 0x102FC2D4 | Class: const CFastDetailLeafSpriteList::`vftable'
Address: 0x102FC33C | Class: const CDetailModel::`vftable'
Address: 0x102FC3F0 | Class: const CDetailModel::`vftable'
Address: 0x102FC47C | Class: const CDetailObjectSystem::`vftable'
Address: 0x102FC484 | Class: const CDetailObjectSystem::`vftable'
Address: 0x102FD7A8 | Class: const CDummyMaterialProxy::`vftable'
Address: 0x102FD968 | Class: const IPredictionSystem::`vftable'
Address: 0x102FD970 | Class: const CEffectsClient::`vftable'
Address: 0x102FD9E8 | Class: const CBaseEntityList::`vftable'
Address: 0x102FDA30 | Class: const CEntityOriginAlyxMaterialProxy::`vftable'
Address: 0x102FDA5C | Class: const CEp1IntroVortRefractMaterialProxy::`vftable'
Address: 0x102FDA88 | Class: const CEntityOriginMaterialProxy::`vftable'
Address: 0x102FDB58 | Class: const EntityParticleTrailInfo_t::`vftable'
Address: 0x102FDB88 | Class: const C_EnvDetailController::`vftable'
Address: 0x102FDBA0 | Class: const C_EnvDetailController::`vftable'
Address: 0x102FDBDC | Class: const C_EnvDetailController::`vftable'
Address: 0x102FDC94 | Class: const C_EnvDetailController::`vftable'
Address: 0x102FDF24 | Class: const CEnvWindShared::`vftable'
Address: 0x102FE350 | Class: const CFlashlightEffect::`vftable'
Address: 0x102FE3A0 | Class: const CHeadlightEffect::`vftable'
Address: 0x102FE3A8 | Class: const CTraceFilterSkipPlayerAndViewModel::`vftable'
Address: 0x102FE68C | Class: const C_InfoLadderDismount::`vftable'
Address: 0x102FE6A4 | Class: const C_InfoLadderDismount::`vftable'
Address: 0x102FE6DC | Class: const C_InfoLadderDismount::`vftable'
Address: 0x102FE794 | Class: const C_InfoLadderDismount::`vftable'
Address: 0x102FEA30 | Class: const C_FuncLadder::`vftable'
Address: 0x102FEA48 | Class: const C_FuncLadder::`vftable'
Address: 0x102FEA84 | Class: const C_FuncLadder::`vftable'
Address: 0x102FEB3C | Class: const C_FuncLadder::`vftable'
Address: 0x102FEE00 | Class: const CResultProxy::`vftable'
Address: 0x102FEE18 | Class: const CFunctionProxy::`vftable'
Address: 0x102FEF14 | Class: const CBloodSprayEmitter::`vftable'
Address: 0x102FEF6C | Class: const PrecacheEffectBloodSpray::ClientEffectRegister::`vftable'
Address: 0x102FF0A0 | Class: const C_BaseExplosionEffect::`vftable'
Address: 0x102FF0BC | Class: const CExplosionParticle::`vftable'
Address: 0x102FF10C | Class: const CWaterExplosionParticle::`vftable'
Address: 0x102FF1A4 | Class: const CSplashParticle::`vftable'
Address: 0x102FF1F0 | Class: const PrecacheEffectExplosion::ClientEffectRegister::`vftable'
Address: 0x102FF208 | Class: const C_WaterExplosionEffect::`vftable'
Address: 0x102FF224 | Class: const C_MegaBombExplosionEffect::`vftable'
Address: 0x102FF2EC | Class: const CFleckParticles::`vftable'
Address: 0x102FF3EC | Class: const CRagdollEnumerator::`vftable'
Address: 0x102FF41C | Class: const CFXQuad::`vftable'
Address: 0x102FF480 | Class: const CFXStaticLine::`vftable'
Address: 0x102FF4F4 | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF504 | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF538 | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF550 | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF58C | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF644 | Class: const C_ParticleTrail::`vftable'
Address: 0x102FF8BC | Class: const WaterDebrisEffect::`vftable'
Address: 0x102FF908 | Class: const PrecacheEffectSplash::ClientEffectRegister::`vftable'
Address: 0x102FF9B4 | Class: const IGameMovement::`vftable'
Address: 0x102FF9EC | Class: const CGameMovement::`vftable'
Address: 0x102FFE60 | Class: const C_GameRulesProxy::`vftable'
Address: 0x102FFE78 | Class: const C_GameRulesProxy::`vftable'
Address: 0x102FFEB4 | Class: const C_GameRulesProxy::`vftable'
Address: 0x102FFF6C | Class: const C_GameRulesProxy::`vftable'
Address: 0x103001C4 | Class: const C_GameRules::`vftable'
Address: 0x10300364 | Class: const CBaseGameStats::`vftable'
Address: 0x103005F4 | Class: const CBaseGameStats_Driver::`vftable'
Address: 0x10300694 | Class: const CGameStringPool::`vftable'
Address: 0x1030080C | Class: const CHudGeiger::`vftable'
Address: 0x10300B10 | Class: const CHudGeiger::`vftable'
Address: 0x10300BC4 | Class: const PrecacheEffectGlow::ClientEffectRegister::`vftable'
Address: 0x10300BCC | Class: const CGlowOverlay::`vftable'
Address: 0x10300C0C | Class: const CGlowOverlaySystem::`vftable'
Address: 0x10300E4C | Class: const CHudHistoryResource::`vftable'
Address: 0x10301150 | Class: const CHudHistoryResource::`vftable'
Address: 0x1030129C | Class: const C_HLTVCamera::`vftable'
Address: 0x10301374 | Class: const CHudElement::`vftable'
Address: 0x1030165C | Class: const CHudAnimationInfo::`vftable'
Address: 0x10301960 | Class: const CHudAnimationInfo::`vftable'
Address: 0x10301A04 | Class: const CHUDAutoAim::`vftable'
Address: 0x10301D08 | Class: const CHUDAutoAim::`vftable'
Address: 0x10301EBC | Class: const CBaseHudChatEntry::`vftable'
Address: 0x10302334 | Class: const CBaseHudChatInputLine::`vftable'
Address: 0x1030267C | Class: const CHudChatFilterButton::`vftable'
Address: 0x10302A9C | Class: const CHudChatFilterCheckButton::`vftable'
Address: 0x10302EEC | Class: const CHudChatHistory::`vftable'
Address: 0x10303384 | Class: const CBaseHudChatLine::`vftable'
Address: 0x10303764 | Class: const CHudChatFilterPanel::`vftable'
Address: 0x10303B1C | Class: const CBaseHudChat::`vftable'
Address: 0x10303E84 | Class: const CBaseHudChat::`vftable'
Address: 0x1030412C | Class: const CHudDotReticle::`vftable'
Address: 0x10304430 | Class: const CHudDotReticle::`vftable'
Address: 0x103046A4 | Class: const CHudUHHermitCards::`vftable'
Address: 0x103049A8 | Class: const CHudUHHermitCards::`vftable'
Address: 0x10304A3C | Class: const CHudUHBattery::`vftable'
Address: 0x10304D40 | Class: const CHudUHBattery::`vftable'
Address: 0x10304E24 | Class: const CHudBleeding::`vftable'
Address: 0x10305128 | Class: const CHudBleeding::`vftable'
Address: 0x1030518C | Class: const CHudChat::`vftable'
Address: 0x103054F4 | Class: const CHudChat::`vftable'
Address: 0x103055DC | Class: const CManagedDataCacheClient<AsyncCaptionData_t,asynccaptionparams_t,AsyncCaptionData_t *>::`vftable'
Address: 0x10305880 | Class: const CAsyncCaptionResourceManager::`vftable'
Address: 0x1030588C | Class: const CAsyncCaptionResourceManager::`vftable'
Address: 0x103058FC | Class: const CHudCloseCaption::`vftable'
Address: 0x10305C00 | Class: const CHudCloseCaption::`vftable'
Address: 0x1030614C | Class: const CHudCrosshair::`vftable'
Address: 0x10306450 | Class: const CHudCrosshair::`vftable'
Address: 0x103065EC | Class: const CHudFilmDemo::`vftable'
Address: 0x103068F0 | Class: const CHudFilmDemo::`vftable'
Address: 0x1030698C | Class: const CHudHDRDemo::`vftable'
Address: 0x10306C90 | Class: const CHudHDRDemo::`vftable'
Address: 0x10306DFC | Class: const CHudEndurance::`vftable'
Address: 0x10307100 | Class: const CHudEndurance::`vftable'
Address: 0x10307244 | Class: const CHudHintDisplay::`vftable'
Address: 0x10307284 | Class: const CHudHintDisplay::`vftable'
Address: 0x10307608 | Class: const CHudHintKeyDisplay::`vftable'
Address: 0x10307644 | Class: const CHudHintKeyDisplay::`vftable'
Address: 0x10307A5C | Class: const CHudStamina::`vftable'
Address: 0x10307D60 | Class: const CHudStamina::`vftable'
Address: 0x10307F40 | Class: const CLCDItem::`vftable'
Address: 0x10307F50 | Class: const CLCDItemText::`vftable'
Address: 0x10307F60 | Class: const CLCDItemIcon::`vftable'
Address: 0x10307F70 | Class: const CLCDItemAggregate::`vftable'
Address: 0x10307F80 | Class: const CLCDPage::`vftable'
Address: 0x10308124 | Class: const CLCD::`vftable'
Address: 0x103082D4 | Class: const CHudNumericDisplay::`vftable'
Address: 0x103086C4 | Class: const CPDumpPanel::`vftable'
Address: 0x103089C8 | Class: const CPDumpPanel::`vftable'
Address: 0x10308AD4 | Class: const CHudVehicle::`vftable'
Address: 0x10308DD8 | Class: const CHudVehicle::`vftable'
Address: 0x10308E2C | Class: const CHudWeapon::`vftable'
Address: 0x10309130 | Class: const CHudWeapon::`vftable'
Address: 0x103091B4 | Class: const CAutoGameSystem::`vftable'
Address: 0x103091FC | Class: const CAutoGameSystemPerFrame::`vftable'
Address: 0x10309F44 | Class: const CInput::`vftable'
Address: 0x1030A61C | Class: const ConVar_m_pitch::`vftable'
Address: 0x1030A634 | Class: const ConVar_m_pitch::`vftable'
Address: 0x1030ADB0 | Class: const CProxyIsNPC::`vftable'
Address: 0x1030AE90 | Class: const CLampBeamProxy::`vftable'
Address: 0x1030AED4 | Class: const CLampHaloProxy::`vftable'
Address: 0x1030AF84 | Class: const CAddProxy::`vftable'
Address: 0x1030AF9C | Class: const CSubtractProxy::`vftable'
Address: 0x1030AFB4 | Class: const CMultiplyProxy::`vftable'
Address: 0x1030AFCC | Class: const CDivideProxy::`vftable'
Address: 0x1030AFEC | Class: const CClampProxy::`vftable'
Address: 0x1030B02C | Class: const CSineProxy::`vftable'
Address: 0x1030B044 | Class: const CEqualsProxy::`vftable'
Address: 0x1030B05C | Class: const CFracProxy::`vftable'
Address: 0x1030B074 | Class: const CIntProxy::`vftable'
Address: 0x1030B0A4 | Class: const CLinearRampProxy::`vftable'
Address: 0x1030B0CC | Class: const CUniformNoiseProxy::`vftable'
Address: 0x1030B0F8 | Class: const CGaussianNoiseProxy::`vftable'
Address: 0x1030B110 | Class: const CExponentialProxy::`vftable'
Address: 0x1030B128 | Class: const CAbsProxy::`vftable'
Address: 0x1030B15C | Class: const CLessOrEqualProxy::`vftable'
Address: 0x1030B174 | Class: const CWrapMinMaxProxy::`vftable'
Address: 0x1030B18C | Class: const CEmptyProxy::`vftable'
Address: 0x1030B3B0 | Class: const CTextureTransformProxy::`vftable'
Address: 0x1030B3D0 | Class: const CMatrixRotateProxy::`vftable'
Address: 0x1030B58C | Class: const CHudMenu::`vftable'
Address: 0x1030B890 | Class: const CHudMenu::`vftable'
Address: 0x1030B958 | Class: const ITextMessage::`vftable'
Address: 0x1030BACC | Class: const CHudMessage::`vftable'
Address: 0x1030BAEC | Class: const CHudMessage::`vftable'
Address: 0x1030BDF4 | Class: const CHudMessage::`vftable'
Address: 0x1030BE44 | Class: const IMoveHelper::`vftable'
Address: 0x1030BE7C | Class: const CMoveHelperClient::`vftable'
Address: 0x1030C834 | Class: const C_MultiplayRules::`vftable'
Address: 0x1030C958 | Class: const CPushAwayEnumerator::`vftable'
Address: 0x1030CC50 | Class: const CNightVisionEffect::`vftable'
Address: 0x1030CF10 | Class: const IPanelMetaClassMgr::`vftable'
Address: 0x1030CF6C | Class: const CPanelMetaClassMgrImp::`vftable'
Address: 0x1030D088 | Class: const CParticleCollision::`vftable'
Address: 0x1030D2D0 | Class: const CParticleProperty::`vftable'
Address: 0x1030D2FC | Class: const ParticleSphereProxy::`vftable'
Address: 0x1030D35C | Class: const CSimple3DEmitter::`vftable'
Address: 0x1030D3C0 | Class: const CMemberFunctor0<CParallelProcessor<CNewParticleEffect *,CFuncJobItemProcessor<CNewParticleEffect *>> *,void (CParallelProcessor<CNewParticleEffect *,CFuncJobItemProcessor<CNewParticleEffect *>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x1030D3CC | Class: const CMemberFunctor0<CParallelProcessor<CNewParticleEffect *,CFuncJobItemProcessor<CNewParticleEffect *>> *,void (CParallelProcessor<CNewParticleEffect *,CFuncJobItemProcessor<CNewParticleEffect *>>::*)(void),CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x1030D3DC | Class: const CDefaultClientRenderable::`vftable'
Address: 0x1030D490 | Class: const CDefaultClientRenderable::`vftable'
Address: 0x1030D594 | Class: const CParticleEffectBinding::`vftable'
Address: 0x1030D648 | Class: const CParticleEffectBinding::`vftable'
Address: 0x1030D6B0 | Class: const CParticleMgr::`vftable'
Address: 0x1030D96C | Class: const CParticleAttractor::`vftable'
Address: 0x1030D9BC | Class: const CEZParticleInit::`vftable'
Address: 0x1030DB24 | Class: const CLocalSpaceEmitter::`vftable'
Address: 0x1030DBBC | Class: const CNewParticleEffect::`vftable'
Address: 0x1030DC70 | Class: const CNewParticleEffect::`vftable'
Address: 0x1030DC98 | Class: const CNewParticleEffect::`vftable'
Address: 0x1030DDBC | Class: const CParticleEffect::`vftable'
Address: 0x1030DE14 | Class: const CSimpleEmitter::`vftable'
Address: 0x1030DE64 | Class: const CEmberEffect::`vftable'
Address: 0x1030DEB4 | Class: const CFireSmokeEffect::`vftable'
Address: 0x1030DF04 | Class: const CFireParticle::`vftable'
Address: 0x1030DF9C | Class: const CParticleSystemQuery::`vftable'
Address: 0x1030E05C | Class: const CPerfVisualBenchmark::`vftable'
Address: 0x1030E308 | Class: const CCollisionEvent::`vftable'{for `IPhysicsObjectEvent'}
Address: 0x1030E314 | Class: const CCollisionEvent::`vftable'{for `IPhysicsCollisionSolver'}
Address: 0x1030E32C | Class: const CCollisionEvent::`vftable'
Address: 0x1030E35C | Class: const CPhysicsSystem::`vftable'
Address: 0x1030E50C | Class: const CDataObjectAccessSystem::`vftable'
Address: 0x1030E550 | Class: const IEntityDataInstantiator::`vftable'
Address: 0x1030E5D4 | Class: const CEntityDataInstantiator<touchlink_t>::`vftable'
Address: 0x1030E5E8 | Class: const CEntityDataInstantiator<groundlink_t>::`vftable'
Address: 0x1030E5FC | Class: const CEntityDataInstantiator<StepSimulationData>::`vftable'
Address: 0x1030E610 | Class: const CEntityDataInstantiator<ModelWidthScale>::`vftable'
Address: 0x1030E624 | Class: const CEntityDataInstantiator<CWatcherList>::`vftable'
Address: 0x1030E638 | Class: const CEntityDataInstantiator<physicspushlist_t>::`vftable'
Address: 0x1030E64C | Class: const CEntityDataInstantiator<vphysicsupdateai_t>::`vftable'
Address: 0x1030E708 | Class: const IPhysSaveRestoreManager::`vftable'
Address: 0x1030E720 | Class: const CPhysObjSaveRestoreOps::`vftable'
Address: 0x1030E7B0 | Class: const CPhysSaveRestoreBlockHandler::`vftable'
Address: 0x1030E7C8 | Class: const CPhysSaveRestoreBlockHandler::`vftable'
Address: 0x1030E9A8 | Class: const CSolidSetDefaults::`vftable'
Address: 0x1030EAA4 | Class: const CPhysicsGameTrace::`vftable'
Address: 0x1030EACC | Class: const IBreakableWithPropData::`vftable'
Address: 0x1030EC64 | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030EC74 | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030ECF0 | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030ED08 | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030ED44 | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030EDFC | Class: const C_PhysPropClientside::`vftable'
Address: 0x1030F100 | Class: const C_FuncPhysicsRespawnZone::`vftable'
Address: 0x1030F118 | Class: const C_FuncPhysicsRespawnZone::`vftable'
Address: 0x1030F154 | Class: const C_FuncPhysicsRespawnZone::`vftable'
Address: 0x1030F20C | Class: const C_FuncPhysicsRespawnZone::`vftable'
Address: 0x1030F720 | Class: const CPlayerAndObjectEnumerator::`vftable'
Address: 0x1030F828 | Class: const C_PoseController::`vftable'
Address: 0x1030F840 | Class: const C_PoseController::`vftable'
Address: 0x1030F87C | Class: const C_PoseController::`vftable'
Address: 0x1030F934 | Class: const C_PoseController::`vftable'
Address: 0x1030FBA0 | Class: const CPoseDebuggerStub::`vftable'
Address: 0x1030FBAC | Class: const CCopyableUtlVector<ModelPoseDebugInfo::InfoText>::`vftable'
Address: 0x1030FC0C | Class: const CPoseDebuggerImpl::`vftable'
Address: 0x1030FDD4 | Class: const IPrediction::`vftable'
Address: 0x1030FE94 | Class: const CPrediction::`vftable'
Address: 0x10310A8C | Class: const CBreakParser::`vftable'
Address: 0x10310CAC | Class: const CPropData::`vftable'
Address: 0x10310E78 | Class: const CProxyHealth::`vftable'
Address: 0x10310EB0 | Class: const CPlayerProximityProxy::`vftable'
Address: 0x10310EC8 | Class: const CPlayerTeamMatchProxy::`vftable'
Address: 0x10310EE0 | Class: const CPlayerViewProxy::`vftable'
Address: 0x10310EF8 | Class: const CPlayerSpeedProxy::`vftable'
Address: 0x10310F10 | Class: const CPlayerPositionProxy::`vftable'
Address: 0x10310F28 | Class: const CEntitySpeedProxy::`vftable'
Address: 0x10310F40 | Class: const CEntityRandomProxy::`vftable'
Address: 0x10310F68 | Class: const CPlayerLogoProxy::`vftable'
Address: 0x1031114C | Class: const CPupilProxy::`vftable'
Address: 0x1031118C | Class: const IRagdoll::`vftable'
Address: 0x103112A8 | Class: const CRagdoll::`vftable'
Address: 0x10311338 | Class: const CInterpolatedVarArrayBase<Vector,1>::`vftable'
Address: 0x1031136C | Class: const CInterpolatedVarArrayBase<QAngle,1>::`vftable'
Address: 0x103113A0 | Class: const CInterpolatedVarArray<Vector,24>::`vftable'
Address: 0x103113D4 | Class: const CInterpolatedVarArray<QAngle,24>::`vftable'
Address: 0x10311448 | Class: const C_ServerRagdoll::`vftable'
Address: 0x10311460 | Class: const C_ServerRagdoll::`vftable'
Address: 0x1031149C | Class: const C_ServerRagdoll::`vftable'
Address: 0x10311554 | Class: const C_ServerRagdoll::`vftable'
Address: 0x10311840 | Class: const C_ServerRagdollAttached::`vftable'
Address: 0x10311858 | Class: const C_ServerRagdollAttached::`vftable'
Address: 0x10311894 | Class: const C_ServerRagdollAttached::`vftable'
Address: 0x1031194C | Class: const C_ServerRagdollAttached::`vftable'
Address: 0x1031298C | Class: const CRagdollAnimatedFriction::`vftable'
Address: 0x10312A28 | Class: const CRagdollCollisionRules::`vftable'
Address: 0x10312B64 | Class: const CRagdollLRURetirement::`vftable'
Address: 0x10312C98 | Class: const CBaseRopePhysics::`vftable'
Address: 0x10312E68 | Class: const CEntitySaveUtils::`vftable'
Address: 0x10312F3C | Class: const CEntitySaveRestoreBlockHandler::`vftable'
Address: 0x10312F64 | Class: const CSave::`vftable'
Address: 0x1031302C | Class: const CRestore::`vftable'
